date,history_end,model,confidence,loss,var,es
2015-10-23,2015-10-22,Historical 250d,0.95,-1.096995369,1.544830866,2.241739588
2015-10-23,2015-10-22,Normal 1000d,0.95,-1.096995369,1.341657956,1.695024591
2015-10-23,2015-10-22,GARCH-t 1000d,0.95,-1.096995369,1.406365828,1.972587726
2015-10-23,2015-10-22,Historical 250d,0.99,-1.096995369,3.002264977,3.50368046
2015-10-23,2015-10-22,Normal 1000d,0.99,-1.096995369,1.917970121,2.204535706
2015-10-23,2015-10-22,GARCH-t 1000d,0.99,-1.096995369,2.295457851,2.93355808
2015-10-26,2015-10-23,Historical 250d,0.95,0.1914932662,1.544830866,2.241739588
2015-10-26,2015-10-23,Normal 1000d,0.95,0.1914932662,1.330669217,1.682242901
2015-10-26,2015-10-23,GARCH-t 1000d,0.95,0.1914932662,1.424065788,1.997020718
2015-10-26,2015-10-23,Historical 250d,0.99,0.1914932662,3.002264977,3.50368046
2015-10-26,2015-10-23,Normal 1000d,0.99,0.1914932662,1.904057225,2.189168802
2015-10-26,2015-10-23,GARCH-t 1000d,0.99,0.1914932662,2.323730141,2.969418118
2015-10-27,2015-10-26,Historical 250d,0.95,0.2557385834,1.544830866,2.241739588
2015-10-27,2015-10-26,Normal 1000d,0.95,0.2557385834,1.330178212,1.681172651
2015-10-27,2015-10-26,GARCH-t 1000d,0.95,0.2557385834,1.301975024,1.828486855
2015-10-27,2015-10-26,Historical 250d,0.99,0.2557385834,3.002264977,3.50368046
2015-10-27,2015-10-26,Normal 1000d,0.99,0.2557385834,1.902621518,2.18726335
2015-10-27,2015-10-26,GARCH-t 1000d,0.99,0.2557385834,2.128713571,2.722062788
2015-10-28,2015-10-27,Historical 250d,0.95,-1.177048845,1.544830866,2.241739588
2015-10-28,2015-10-27,Normal 1000d,0.95,-1.177048845,1.329170964,1.679371845
2015-10-28,2015-10-27,GARCH-t 1000d,0.95,-1.177048845,1.206137412,1.696192795
2015-10-28,2015-10-27,Historical 250d,0.99,-1.177048845,3.002264977,3.50368046
2015-10-28,2015-10-27,Normal 1000d,0.99,-1.177048845,1.900320041,2.184318332
2015-10-28,2015-10-27,GARCH-t 1000d,0.99,-1.177048845,1.975631374,2.527896225
2015-10-29,2015-10-28,Historical 250d,0.95,0.04498755975,1.544830866,2.241739588
2015-10-29,2015-10-28,Normal 1000d,0.95,0.04498755975,1.328156357,1.678558546
2015-10-29,2015-10-28,GARCH-t 1000d,0.95,0.04498755975,1.299613532,1.825227056
2015-10-29,2015-10-28,Historical 250d,0.99,0.04498755975,3.002264977,3.50368046
2015-10-29,2015-10-28,Normal 1000d,0.99,0.04498755975,1.899633751,2.183795294
2015-10-29,2015-10-28,GARCH-t 1000d,0.99,0.04498755975,2.124941541,2.717278417
2015-10-30,2015-10-29,Historical 250d,0.95,0.4821481839,1.544830866,2.241739588
2015-10-30,2015-10-29,Normal 1000d,0.95,0.4821481839,1.328511326,1.678832826
2015-10-30,2015-10-29,GARCH-t 1000d,0.95,0.4821481839,1.188376929,1.671676257
2015-10-30,2015-10-29,Historical 250d,0.99,0.4821481839,3.002264977,3.50368046
2015-10-30,2015-10-29,Normal 1000d,0.99,0.4821481839,1.899857124,2.183953232
2015-10-30,2015-10-29,GARCH-t 1000d,0.99,0.4821481839,1.947262411,2.491913568
2015-11-02,2015-10-30,Historical 250d,0.95,-1.180387662,1.544830866,2.241739588
2015-11-02,2015-10-30,Normal 1000d,0.95,-1.180387662,1.32921227,1.679292957
2015-11-02,2015-10-30,GARCH-t 1000d,0.95,-1.180387662,1.147154387,1.614772738
2015-11-02,2015-10-30,Historical 250d,0.99,-1.180387662,3.002264977,3.50368046
2015-11-02,2015-10-30,Normal 1000d,0.99,-1.180387662,1.900165321,2.184066139
2015-11-02,2015-10-30,GARCH-t 1000d,0.99,-1.180387662,1.88141731,2.408396887
2015-11-03,2015-11-02,Historical 250d,0.95,-0.2724352814,1.544830866,2.241739588
2015-11-03,2015-11-02,Normal 1000d,0.95,-0.2724352814,1.311372007,1.658170152
2015-11-03,2015-11-02,GARCH-t 1000d,0.95,-0.2724352814,1.258632691,1.76865718
2015-11-03,2015-11-02,Historical 250d,0.99,-0.2724352814,3.002264977,3.50368046
2015-11-03,2015-11-02,Normal 1000d,0.99,-0.2724352814,1.8769715,2.158210313
2015-11-03,2015-11-02,GARCH-t 1000d,0.99,-0.2724352814,2.059482511,2.634251421
2015-11-04,2015-11-03,Historical 250d,0.95,0.3551666717,1.544830866,2.241739588
2015-11-04,2015-11-03,Normal 1000d,0.95,0.3551666717,1.311362515,1.658009308
2015-11-04,2015-11-03,GARCH-t 1000d,0.95,0.3551666717,1.15736973,1.628873978
2015-11-04,2015-11-03,Historical 250d,0.99,0.3551666717,3.002264977,3.50368046
2015-11-04,2015-11-03,Normal 1000d,0.99,0.3551666717,1.876715166,2.157831239
2015-11-04,2015-11-03,GARCH-t 1000d,0.99,0.3551666717,1.89773436,2.429093125
2015-11-05,2015-11-04,Historical 250d,0.95,0.1132789779,1.544830866,2.241739588
2015-11-05,2015-11-04,Normal 1000d,0.95,0.1132789779,1.310310123,1.656109213
2015-11-05,2015-11-04,GARCH-t 1000d,0.95,0.1132789779,1.100512528,1.550388403
2015-11-05,2015-11-04,Historical 250d,0.99,0.1132789779,3.002264977,3.50368046
2015-11-05,2015-11-04,Normal 1000d,0.99,0.1132789779,1.87428024,2.154708862
2015-11-05,2015-11-04,GARCH-t 1000d,0.99,0.1132789779,1.80691589,2.313900696
2015-11-06,2015-11-05,Historical 250d,0.95,0.0347682033,1.544830866,2.241739588
2015-11-06,2015-11-05,Normal 1000d,0.95,0.0347682033,1.308473748,1.654021327
2015-11-06,2015-11-05,GARCH-t 1000d,0.95,0.0347682033,1.026593866,1.448351221
2015-11-06,2015-11-05,Historical 250d,0.99,0.0347682033,3.002264977,3.50368046
2015-11-06,2015-11-05,Normal 1000d,0.99,0.0347682033,1.872033669,2.152258325
2015-11-06,2015-11-05,GARCH-t 1000d,0.99,0.0347682033,1.68884501,2.164141825
2015-11-09,2015-11-06,Historical 250d,0.95,0.9871290635,1.544830866,2.241739588
2015-11-09,2015-11-06,Normal 1000d,0.95,0.9871290635,1.30881318,1.654316074
2015-11-09,2015-11-06,GARCH-t 1000d,0.95,0.9871290635,0.9611604584,1.358027067
2015-11-09,2015-11-06,Historical 250d,0.99,0.9871290635,3.002264977,3.50368046
2015-11-09,2015-11-06,Normal 1000d,0.99,0.9871290635,1.872300224,2.152488642
2015-11-09,2015-11-06,GARCH-t 1000d,0.99,0.9871290635,1.584327696,2.031574041
2015-11-10,2015-11-09,Historical 250d,0.95,-0.1509455356,1.544830866,2.241739588
2015-11-10,2015-11-09,Normal 1000d,0.95,-0.1509455356,1.306227534,1.651248463
2015-11-10,2015-11-09,GARCH-t 1000d,0.95,-0.1509455356,1.120181652,1.577539625
2015-11-10,2015-11-09,Historical 250d,0.99,-0.1509455356,3.002264977,3.50368046
2015-11-10,2015-11-09,Normal 1000d,0.99,-0.1509455356,1.868928533,2.148726099
2015-11-10,2015-11-09,GARCH-t 1000d,0.99,-0.1509455356,1.838333541,2.353750251
2015-11-11,2015-11-10,Historical 250d,0.95,0.3233307464,1.544830866,2.241739588
2015-11-11,2015-11-10,Normal 1000d,0.95,0.3233307464,1.301345186,1.64559456
2015-11-11,2015-11-10,GARCH-t 1000d,0.95,0.3233307464,1.036653537,1.462237571
2015-11-11,2015-11-10,Historical 250d,0.99,0.3233307464,3.002264977,3.50368046
2015-11-11,2015-11-10,Normal 1000d,0.99,0.3233307464,1.862787842,2.141959709
2015-11-11,2015-11-10,GARCH-t 1000d,0.99,0.3233307464,1.704913404,2.184522672
2015-11-12,2015-11-11,Historical 250d,0.95,1.408916319,1.544830866,2.241739588
2015-11-12,2015-11-11,Normal 1000d,0.95,1.408916319,1.301762358,1.6460456
2015-11-12,2015-11-11,GARCH-t 1000d,0.95,1.408916319,0.9985621444,1.409656284
2015-11-12,2015-11-11,Historical 250d,0.99,1.408916319,3.002264977,3.50368046
2015-11-12,2015-11-11,Normal 1000d,0.99,1.408916319,1.86326025,2.142459583
2015-11-12,2015-11-11,GARCH-t 1000d,0.99,1.408916319,1.644069713,2.107349685
2015-11-13,2015-11-12,Historical 250d,0.95,1.127064061,1.544830866,2.241739588
2015-11-13,2015-11-12,Normal 1000d,0.95,1.127064061,1.299679711,1.643554176
2015-11-13,2015-11-12,GARCH-t 1000d,0.95,1.127064061,1.315048347,1.846533246
2015-11-13,2015-11-12,Historical 250d,0.99,1.127064061,3.002264977,3.50368046
2015-11-13,2015-11-12,Normal 1000d,0.99,1.127064061,1.86051092,2.139378751
2015-11-13,2015-11-12,GARCH-t 1000d,0.99,1.127064061,2.149595697,2.748549282
2015-11-16,2015-11-13,Historical 250d,0.95,-1.479330263,1.544830866,2.241739588
2015-11-16,2015-11-13,Normal 1000d,0.95,-1.479330263,1.301566174,1.645738968
2015-11-16,2015-11-13,GARCH-t 1000d,0.95,-1.479330263,1.415694751,1.985465354
2015-11-16,2015-11-13,Historical 250d,0.99,-1.479330263,3.002264977,3.50368046
2015-11-16,2015-11-13,Normal 1000d,0.99,-1.479330263,1.862883935,2.141993699
2015-11-16,2015-11-13,GARCH-t 1000d,0.99,-1.479330263,2.310359016,2.952458436
2015-11-17,2015-11-16,Historical 250d,0.95,0.1340277019,1.544830866,2.241739588
2015-11-17,2015-11-16,Normal 1000d,0.95,0.1340277019,1.294637514,1.637993561
2015-11-17,2015-11-16,GARCH-t 1000d,0.95,0.1340277019,1.551993147,2.173611403
2015-11-17,2015-11-16,Historical 250d,0.99,0.1340277019,3.002264977,3.50368046
2015-11-17,2015-11-16,Normal 1000d,0.99,0.1340277019,1.854623226,2.133070642
2015-11-17,2015-11-16,GARCH-t 1000d,0.99,0.1340277019,2.52806955,3.22859836
2015-11-18,2015-11-17,Historical 250d,0.95,-1.603323002,1.544830866,2.241739588
2015-11-18,2015-11-17,Normal 1000d,0.95,-1.603323002,1.294432767,1.637771066
2015-11-18,2015-11-17,GARCH-t 1000d,0.95,-1.603323002,1.405873101,1.971907567
2015-11-18,2015-11-17,Historical 250d,0.99,-1.603323002,3.002264977,3.50368046
2015-11-18,2015-11-17,Normal 1000d,0.99,-1.603323002,1.854389533,2.132822556
2015-11-18,2015-11-17,GARCH-t 1000d,0.99,-1.603323002,2.294670815,2.932559818
2015-11-19,2015-11-18,Historical 250d,0.95,0.1123740382,1.544830866,2.241739588
2015-11-19,2015-11-18,Normal 1000d,0.95,0.1123740382,1.290097518,1.632009625
2015-11-19,2015-11-18,GARCH-t 1000d,0.95,0.1123740382,1.590270851,2.226449876
2015-11-19,2015-11-18,Historical 250d,0.99,0.1123740382,3.002264977,3.50368046
2015-11-19,2015-11-18,Normal 1000d,0.99,0.1123740382,1.847728282,2.125004724
2015-11-19,2015-11-18,GARCH-t 1000d,0.99,0.1123740382,2.589210839,3.306148815
2015-11-20,2015-11-19,Historical 250d,0.95,-0.3802955453,1.544830866,2.241739588
2015-11-20,2015-11-19,Normal 1000d,0.95,-0.3802955453,1.290431858,1.63234418
2015-11-20,2015-11-19,GARCH-t 1000d,0.95,-0.3802955453,1.437131681,2.015056852
2015-11-20,2015-11-19,Historical 250d,0.99,-0.3802955453,3.002264977,3.50368046
2015-11-20,2015-11-19,Normal 1000d,0.99,-0.3802955453,1.848062972,2.125339588
2015-11-20,2015-11-19,GARCH-t 1000d,0.99,-0.3802955453,2.344600398,2.995889557
2015-11-23,2015-11-20,Historical 250d,0.95,0.1235623849,1.544830866,2.241739588
2015-11-23,2015-11-20,Normal 1000d,0.95,0.1235623849,1.276647142,1.614076982
2015-11-23,2015-11-20,GARCH-t 1000d,0.95,0.1235623849,1.315022986,1.846498237
2015-11-23,2015-11-20,Historical 250d,0.99,0.1235623849,3.002264977,3.50368046
2015-11-23,2015-11-20,Normal 1000d,0.99,0.1235623849,1.826967694,2.100609204
2015-11-23,2015-11-20,GARCH-t 1000d,0.99,0.1235623849,2.149555186,2.748497899
2015-11-24,2015-11-23,Historical 250d,0.95,-0.1221250094,1.544830866,2.241739588
2015-11-24,2015-11-23,Normal 1000d,0.95,-0.1221250094,1.276550907,1.613973443
2015-11-24,2015-11-23,GARCH-t 1000d,0.95,-0.1221250094,1.20550913,1.695325516
2015-11-24,2015-11-23,Historical 250d,0.99,-0.1221250094,3.002264977,3.50368046
2015-11-24,2015-11-23,Normal 1000d,0.99,-0.1221250094,1.826859547,2.100495134
2015-11-24,2015-11-23,GARCH-t 1000d,0.99,-0.1221250094,1.974627815,2.52662333
2015-11-25,2015-11-24,Historical 250d,0.95,0.01291409067,1.544830866,2.241739588
2015-11-25,2015-11-24,Normal 1000d,0.95,0.01291409067,1.276403865,1.613826194
2015-11-25,2015-11-24,GARCH-t 1000d,0.95,0.01291409067,1.107128951,1.5595217
2015-11-25,2015-11-24,Historical 250d,0.99,0.01291409067,3.002264977,3.50368046
2015-11-25,2015-11-24,Normal 1000d,0.99,0.01291409067,1.826712167,2.100347586
2015-11-25,2015-11-24,GARCH-t 1000d,0.99,0.01291409067,1.817484355,2.327305537
2015-11-27,2015-11-25,Historical 250d,0.95,-0.05934414474,1.544830866,2.241739588
2015-11-27,2015-11-25,Normal 1000d,0.95,-0.05934414474,1.276480586,1.613659129
2015-11-27,2015-11-25,GARCH-t 1000d,0.95,-0.05934414474,1.026634916,1.448407886
2015-11-27,2015-11-25,Historical 250d,0.99,-0.05934414474,3.002264977,3.50368046
2015-11-27,2015-11-25,Normal 1000d,0.99,-0.05934414474,1.826391292,2.09982901
2015-11-27,2015-11-25,GARCH-t 1000d,0.99,-0.05934414474,1.68891058,2.164224993
2015-11-30,2015-11-27,Historical 250d,0.95,0.465179999,1.544830866,2.241739588
2015-11-30,2015-11-27,Normal 1000d,0.95,0.465179999,1.276528188,1.613705824
2015-11-30,2015-11-27,GARCH-t 1000d,0.95,0.465179999,0.9585932526,1.354483301
2015-11-30,2015-11-27,Historical 250d,0.99,0.465179999,3.002264977,3.50368046
2015-11-30,2015-11-27,Normal 1000d,0.99,0.465179999,1.826437416,2.099874399
2015-11-30,2015-11-27,GARCH-t 1000d,0.99,0.465179999,1.580227078,2.026372893
2015-12-01,2015-11-30,Historical 250d,0.95,-1.062393909,1.544830866,2.241739588
2015-12-01,2015-11-30,Normal 1000d,0.95,-1.062393909,1.277442845,1.614683443
2015-12-01,2015-11-30,GARCH-t 1000d,0.95,-1.062393909,0.9635919628,1.361383511
2015-12-01,2015-11-30,Historical 250d,0.99,-1.062393909,3.002264977,3.50368046
2015-12-01,2015-11-30,Normal 1000d,0.99,-1.062393909,1.827454759,2.100942802
2015-12-01,2015-11-30,GARCH-t 1000d,0.99,-1.062393909,1.588211558,2.036500257
2015-12-02,2015-12-01,Historical 250d,0.95,1.105659262,1.544830866,2.241739588
2015-12-02,2015-12-01,Normal 1000d,0.95,1.105659262,1.270394445,1.606657202
2015-12-02,2015-12-01,GARCH-t 1000d,0.95,1.105659262,1.090160789,1.536098882
2015-12-02,2015-12-01,Historical 250d,0.99,1.105659262,3.002264977,3.50368046
2015-12-02,2015-12-01,Normal 1000d,0.99,1.105659262,1.81881158,2.091506635
2015-12-02,2015-12-01,GARCH-t 1000d,0.99,1.105659262,1.790380972,2.292928119
2015-12-03,2015-12-02,Historical 250d,0.95,1.447782665,1.544830866,2.241739588
2015-12-03,2015-12-02,Normal 1000d,0.95,1.447782665,1.271851752,1.607778518
2015-12-03,2015-12-02,GARCH-t 1000d,0.95,1.447782665,1.250691389,1.757695021
2015-12-03,2015-12-02,Historical 250d,0.99,1.447782665,3.002264977,3.50368046
2015-12-03,2015-12-02,Normal 1000d,0.99,1.447782665,1.819720912,2.092143491
2015-12-03,2015-12-02,GARCH-t 1000d,0.99,1.447782665,2.046797804,2.618162379
2015-12-04,2015-12-03,Historical 250d,0.95,-2.031785626,1.544830866,2.241739588
2015-12-04,2015-12-03,Normal 1000d,0.95,-2.031785626,1.271625471,1.607508688
2015-12-04,2015-12-03,GARCH-t 1000d,0.95,-2.031785626,1.489525726,2.087381493
2015-12-04,2015-12-03,Historical 250d,0.99,-2.031785626,3.002264977,3.50368046
2015-12-04,2015-12-03,Normal 1000d,0.99,-2.031785626,1.819423606,2.091810869
2015-12-04,2015-12-03,GARCH-t 1000d,0.99,-2.031785626,2.428289832,3.102039652
2015-12-07,2015-12-04,Historical 250d,0.95,0.7014043939,1.544830866,2.241739588
2015-12-07,2015-12-04,Normal 1000d,0.95,0.7014043939,1.271856759,1.608536512
2015-12-07,2015-12-04,GARCH-t 1000d,0.95,0.7014043939,1.817234844,2.539750546
2015-12-07,2015-12-04,Historical 250d,0.99,0.7014043939,3.002264977,3.50368046
2015-12-07,2015-12-04,Normal 1000d,0.99,0.7014043939,1.820953979,2.093987199
2015-12-07,2015-12-04,GARCH-t 1000d,0.99,0.7014043939,2.951742269,3.765976824
2015-12-08,2015-12-07,Historical 250d,0.95,0.65110524,1.544830866,2.241739588
2015-12-08,2015-12-07,Normal 1000d,0.95,0.65110524,1.270540019,1.606997024
2015-12-08,2015-12-07,GARCH-t 1000d,0.95,0.65110524,1.698673184,2.376088252
2015-12-08,2015-12-07,Historical 250d,0.99,0.65110524,3.002264977,3.50368046
2015-12-08,2015-12-07,Normal 1000d,0.99,0.65110524,1.819273956,2.092126537
2015-12-08,2015-12-07,GARCH-t 1000d,0.99,0.65110524,2.762362765,3.525771443
2015-12-09,2015-12-08,Historical 250d,0.95,0.7769086476,1.466592644,2.230307562
2015-12-09,2015-12-08,Normal 1000d,0.95,0.7769086476,1.271947542,1.608514453
2015-12-09,2015-12-08,GARCH-t 1000d,0.95,0.7769086476,1.592115268,2.228995904
2015-12-09,2015-12-08,Historical 250d,0.99,0.7769086476,3.002264977,3.50368046
2015-12-09,2015-12-08,Normal 1000d,0.99,0.7769086476,1.820860727,2.093802437
2015-12-09,2015-12-08,GARCH-t 1000d,0.99,0.7769086476,2.59215694,3.309885593
2015-12-10,2015-12-09,Historical 250d,0.95,-0.2248856407,1.466592644,2.230307562
2015-12-10,2015-12-09,Normal 1000d,0.95,-0.2248856407,1.273674463,1.610401143
2015-12-10,2015-12-09,GARCH-t 1000d,0.95,-0.2248856407,1.530812034,2.144373036
2015-12-10,2015-12-09,Historical 250d,0.99,-0.2248856407,3.002264977,3.50368046
2015-12-10,2015-12-09,Normal 1000d,0.99,-0.2248856407,1.822848218,2.095919495
2015-12-10,2015-12-09,GARCH-t 1000d,0.99,-0.2248856407,2.494236788,3.185685524
2015-12-11,2015-12-10,Historical 250d,0.95,1.961386759,1.447782665,2.216110848
2015-12-11,2015-12-10,Normal 1000d,0.95,1.961386759,1.27074637,1.60708615
2015-12-11,2015-12-10,GARCH-t 1000d,0.95,1.961386759,1.384231691,1.942033804
2015-12-11,2015-12-10,Historical 250d,0.99,1.961386759,3.002264977,3.50368046
2015-12-11,2015-12-10,Normal 1000d,0.99,1.961386759,1.819289123,2.09204664
2015-12-11,2015-12-10,GARCH-t 1000d,0.99,1.961386759,2.260102814,2.888714419
2015-12-14,2015-12-11,Historical 250d,0.95,-0.4744287921,1.466592644,2.256446776
2015-12-14,2015-12-11,Normal 1000d,0.95,-0.4744287921,1.271248847,1.606471398
2015-12-14,2015-12-11,GARCH-t 1000d,0.95,-0.4744287921,1.792777263,2.505989348
2015-12-14,2015-12-11,Historical 250d,0.99,-0.4744287921,3.002264977,3.50368046
2015-12-14,2015-12-11,Normal 1000d,0.99,-0.4744287921,1.81796949,2.089820981
2015-12-14,2015-12-11,GARCH-t 1000d,0.99,-0.4744287921,2.912675977,3.716425877
2015-12-15,2015-12-14,Historical 250d,0.95,-1.056258022,1.466592644,2.256446776
2015-12-15,2015-12-14,Normal 1000d,0.95,-1.056258022,1.271133408,1.606397681
2015-12-15,2015-12-14,GARCH-t 1000d,0.95,-1.056258022,1.623845348,2.272796047
2015-12-15,2015-12-14,Historical 250d,0.99,-1.056258022,3.002264977,3.50368046
2015-12-15,2015-12-14,Normal 1000d,0.99,-1.056258022,1.817922096,2.089807421
2015-12-15,2015-12-14,GARCH-t 1000d,0.99,-1.056258022,2.642839655,3.37417059
2015-12-16,2015-12-15,Historical 250d,0.95,-1.441063557,1.466592644,2.256446776
2015-12-16,2015-12-15,Normal 1000d,0.95,-1.441063557,1.271326449,1.606698978
2015-12-16,2015-12-15,GARCH-t 1000d,0.95,-1.441063557,1.582602036,2.215863856
2015-12-16,2015-12-15,Historical 250d,0.99,-1.441063557,3.002264977,3.50368046
2015-12-16,2015-12-15,Normal 1000d,0.99,-1.441063557,1.818291695,2.090264811
2015-12-16,2015-12-15,GARCH-t 1000d,0.99,-1.441063557,2.576961377,3.290611829
2015-12-17,2015-12-16,Historical 250d,0.95,1.515477629,1.466592644,2.256446776
2015-12-17,2015-12-16,Normal 1000d,0.95,1.515477629,1.27202997,1.607718814
2015-12-17,2015-12-16,GARCH-t 1000d,0.95,1.515477629,1.659768522,2.32238433
2015-12-17,2015-12-16,Historical 250d,0.99,1.515477629,3.002264977,3.50368046
2015-12-17,2015-12-16,Normal 1000d,0.99,1.515477629,1.819511099,2.091740734
2015-12-17,2015-12-16,GARCH-t 1000d,0.99,1.515477629,2.700220034,3.446950777
2015-12-18,2015-12-17,Historical 250d,0.95,1.795749509,1.515477629,2.258402176
2015-12-18,2015-12-17,Normal 1000d,0.95,1.795749509,1.276056242,1.612380919
2015-12-18,2015-12-17,GARCH-t 1000d,0.95,1.795749509,1.796171927,2.510675335
2015-12-18,2015-12-17,Historical 250d,0.99,1.795749509,3.002264977,3.50368046
2015-12-18,2015-12-17,Normal 1000d,0.99,1.795749509,1.824574363,2.097319633
2015-12-18,2015-12-17,GARCH-t 1000d,0.99,1.795749509,2.918098301,3.723303451
2015-12-21,2015-12-18,Historical 250d,0.95,-0.7748306437,1.544830866,2.279649797
2015-12-21,2015-12-18,Normal 1000d,0.95,-0.7748306437,1.278333447,1.61509942
2015-12-21,2015-12-18,GARCH-t 1000d,0.95,-0.7748306437,1.994092978,2.783885183
2015-12-21,2015-12-18,Historical 250d,0.99,-0.7748306437,3.002264977,3.50368046
2015-12-21,2015-12-18,Normal 1000d,0.99,-0.7748306437,1.827571285,2.100674426
2015-12-21,2015-12-18,GARCH-t 1000d,0.99,-0.7748306437,3.234239204,4.124290593
2015-12-22,2015-12-21,Historical 250d,0.95,-0.8778095942,1.544830866,2.279649797
2015-12-22,2015-12-21,Normal 1000d,0.95,-0.8778095942,1.27810612,1.614740623
2015-12-22,2015-12-21,GARCH-t 1000d,0.95,-0.8778095942,1.830604648,2.558206198
2015-12-22,2015-12-21,Historical 250d,0.99,-0.8778095942,3.002264977,3.50368046
2015-12-22,2015-12-21,Normal 1000d,0.99,-0.8778095942,1.827129542,2.100126067
2015-12-22,2015-12-21,GARCH-t 1000d,0.99,-0.8778095942,2.973097965,3.793063984
2015-12-23,2015-12-22,Historical 250d,0.95,-1.234159635,1.544830866,2.279649797
2015-12-23,2015-12-22,Normal 1000d,0.95,-1.234159635,1.277269166,1.614023301
2015-12-23,2015-12-22,GARCH-t 1000d,0.95,-1.234159635,1.71188657,2.394327986
2015-12-23,2015-12-22,Historical 250d,0.99,-1.234159635,3.002264977,3.50368046
2015-12-23,2015-12-22,Normal 1000d,0.99,-1.234159635,1.826487697,2.099581238
2015-12-23,2015-12-22,GARCH-t 1000d,0.99,-1.234159635,2.783468615,3.552541703
2015-12-24,2015-12-23,Historical 250d,0.95,0.1599915487,1.544830866,2.279649797
2015-12-24,2015-12-23,Normal 1000d,0.95,0.1599915487,1.276747236,1.613292213
2015-12-24,2015-12-23,GARCH-t 1000d,0.95,0.1599915487,1.696935904,2.373690114
2015-12-24,2015-12-23,Historical 250d,0.99,0.1599915487,3.002264977,3.50368046
2015-12-24,2015-12-23,Normal 1000d,0.99,0.1599915487,1.825624649,2.098548573
2015-12-24,2015-12-23,GARCH-t 1000d,0.99,0.1599915487,2.759587795,3.522251722
2015-12-28,2015-12-24,Historical 250d,0.95,0.2180936343,1.544830866,2.279649797
2015-12-28,2015-12-24,Normal 1000d,0.95,0.2180936343,1.27696934,1.613525323
2015-12-28,2015-12-24,GARCH-t 1000d,0.95,0.2180936343,1.530577344,2.14404907
2015-12-28,2015-12-24,Historical 250d,0.99,0.2180936343,3.002264977,3.50368046
2015-12-28,2015-12-24,Normal 1000d,0.99,0.2180936343,1.825864702,2.098797551
2015-12-28,2015-12-24,GARCH-t 1000d,0.99,0.2180936343,2.493861915,3.185210042
2015-12-29,2015-12-28,Historical 250d,0.95,-1.057366397,1.544830866,2.279649797
2015-12-29,2015-12-28,Normal 1000d,0.95,-1.057366397,1.277491489,1.614050042
2015-12-29,2015-12-28,GARCH-t 1000d,0.95,-1.057366397,1.393808223,1.955253231
2015-12-29,2015-12-28,Historical 250d,0.99,-1.057366397,3.002264977,3.50368046
2015-12-29,2015-12-28,Normal 1000d,0.99,-1.057366397,1.826391043,2.099325976
2015-12-29,2015-12-28,GARCH-t 1000d,0.99,-1.057366397,2.275399486,2.908116429
2015-12-30,2015-12-29,Historical 250d,0.95,0.7243398785,1.544830866,2.279649797
2015-12-30,2015-12-29,Normal 1000d,0.95,0.7243398785,1.277127921,1.613927258
2015-12-30,2015-12-29,GARCH-t 1000d,0.95,0.7243398785,1.403596146,1.968764462
2015-12-30,2015-12-29,Historical 250d,0.99,0.7243398785,3.002264977,3.50368046
2015-12-30,2015-12-29,Normal 1000d,0.99,0.7243398785,1.826420174,2.099550372
2015-12-30,2015-12-29,GARCH-t 1000d,0.99,0.7243398785,2.291033816,2.927946717
2015-12-31,2015-12-30,Historical 250d,0.95,0.9456485036,1.544830866,2.279649797
2015-12-31,2015-12-30,Normal 1000d,0.95,0.9456485036,1.278655305,1.61560126
2015-12-31,2015-12-30,GARCH-t 1000d,0.95,0.9456485036,1.369000087,1.921008127
2015-12-31,2015-12-30,Historical 250d,0.99,0.9456485036,3.002264977,3.50368046
2015-12-31,2015-12-30,Normal 1000d,0.99,0.9456485036,1.828186679,2.101435777
2015-12-31,2015-12-30,GARCH-t 1000d,0.99,0.9456485036,2.235773249,2.857855259
2016-01-04,2015-12-31,Historical 250d,0.95,1.542204169,1.515477629,2.254484429
2016-01-04,2015-12-31,Normal 1000d,0.95,1.542204169,1.280774375,1.617793688
2016-01-04,2015-12-31,GARCH-t 1000d,0.95,1.542204169,1.351336949,1.878748079
2016-01-04,2015-12-31,Historical 250d,0.99,1.542204169,3.002264977,3.50368046
2016-01-04,2015-12-31,Normal 1000d,0.99,1.542204169,1.830425391,2.10373398
2016-01-04,2015-12-31,GARCH-t 1000d,0.99,1.542204169,2.182763981,2.762585696
2016-01-05,2016-01-04,Historical 250d,0.95,-0.201020426,1.542204169,2.25555349
2016-01-05,2016-01-04,Normal 1000d,0.95,-0.201020426,1.284916507,1.622588442
2016-01-05,2016-01-04,GARCH-t 1000d,0.95,-0.201020426,1.599236972,2.217935281
2016-01-05,2016-01-04,Historical 250d,0.99,-0.201020426,3.002264977,3.50368046
2016-01-05,2016-01-04,Normal 1000d,0.99,-0.201020426,1.835631897,2.109469736
2016-01-05,2016-01-04,GARCH-t 1000d,0.99,-0.201020426,2.574571905,3.254752307
2016-01-06,2016-01-05,Historical 250d,0.95,1.320216292,1.542204169,2.25555349
2016-01-06,2016-01-05,Normal 1000d,0.95,1.320216292,1.28493747,1.622606508
2016-01-06,2016-01-05,GARCH-t 1000d,0.95,1.320216292,1.419173866,1.971565392
2016-01-06,2016-01-05,Historical 250d,0.99,1.320216292,3.002264977,3.50368046
2016-01-06,2016-01-05,Normal 1000d,0.99,1.320216292,1.835648135,2.109483624
2016-01-06,2016-01-05,GARCH-t 1000d,0.99,1.320216292,2.289980759,2.897265254
